,Unnamed: 0,Tweet,Scores
1989,3259,jangan salah jogja kalau ang romantis jangan salah kopi kalau ang enak jangan salah senja ka,-1.0
1990,3261,dibilangin jangan maen ma kpu gag ngitungmasih maenhmmmm,-1.0
1991,3264,fadlizon post kalah quick count salahin lembaga survey kalah tv bilang semua tv curangkalah situng,1.0
1992,3265,tofa serah datanya dlm bentuk cetak zaman digital menstinya i dlm bentuk softcopy sj,-1.0
1993,3267,byn titis pusatsemua balik kpuid kn gtubangsat,-1.0
1994,3269,turut duka cita keluarga ditinggal evaluasi seluruh hadap selenggara pemilu kpu,1.0
1995,3270,update salah input data situng kpu  mei ikut rincian salah,-1.0
1996,3272,kawalpemilu imakasih sangat informatif jd mudah dipahami smoga jd amal baik mimin klo dilihat grafi,1.0
1997,3273,hnurwahid kpuid rampok amanah rakyat srti inihukumnya tads,-1.0
1998,3274,republikaonline menang prabowo sandiuno dharmasraya sumbar jangan kasih tugas situng,1.0
1999,3276,kpuid bilang jangan caya hoax anjur tug bohong curang caya,-1.0
2000,3277,rekapitulasi suara kpu sragen dijadwal mundur,-1.0
